nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
ELETROTEM MATERIAIS ELETRICOS;6436210901;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IREMAR PEREIRA DA SILVA
BANDEIRANTE UTILIDADES;6436212688;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VANDERLEY ZANOTTO
CENTRO EDUCACIONAL DE RIO VERDE;6436212719;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCIA MARIA CUNHA / ISAURA MARIA CUNHA
DROGARIA CRISTO REDENTOR;6436211062;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WILHO PEREIRA DE OLIVEIRA /WILHO PEREIRA DE OLIVEIRA FILHO
CRISTO REDENTOR LOCACOES;6436217736;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WILHO PEREIRA DE OLIVEIRA
INVESTTY CONSULTORIA FINANCEIRA E IMOBILIARIA LTDA;64992008741;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOCILANE SALETE BORGES | Status 1: Enviado Mensagem 15/10/2024
PET SHOP DA ANDIARA;6436210085;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ANDIARA GUIMARAES MARTINS
VO MOTORS;6436216901;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VALDEIR DA SILVA VIEIRA
COLEGIO APICE;6436212719;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GETULIO A.DE FREITAS/TATIANA GUERRA/DANYLLO GUERRA
CORDIAL COSMETICOS;6436234353;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: HERIKA CRISTINA DE OLIVEIRA
COLEGIO ATOMO;6436125300;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FLAVIO INACIO DA SILVEIRA MARTINS
NEW LEADER ENGLISH COURSE;6436135238;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IRENE MARIA DE LIMA VILELA/FELIPE DE LIMA VILELA
RODORIO TRANSPORTES;6436225234;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIO RICARDO RADIN
BETAO EMPREENDIMENTOS IMOBILIARIOS;64984449127;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ADALBERTO ALVES DA SILVA JUNIOR | Status 1: Enviado Mensagem 15/10/2024
SG INCORPORADORA;6436224299;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURICIO SUAIDEN JUNIOR
POSTO RECANTO;6436231672;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ABADIA ATAIDES DA COSTA
LIBERTÊ PALACE HOTEL;6436132607;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IZABEL CASSERLEY MARTINS
COOPERTAC - GO;6436130284;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SOLISMAR LUIZ BREZOLIN
RIOMIX CONCRETO;6436126200;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RODOLFO TORRES CARDOSO FERREIRA
MANGUEIRAS;64992843135;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARIA SIMONE DA SILVA
CENTRO OESTE LOG TRANSPORTES;64999619448;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEONARDO GONÇALVES CRUVINEL | Status 1: Enviado Mensagem 15/10/2024
SANDRA MODAS;6436133506;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VILMONDES RODRIGUES DE SOUSA/SANDRA APARECIDA LEME
OTICAS COLIRIO;6430502351;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GISELY ANDRADE PEREIRA
FLABOUTIQUE;6436021172;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CARLA ROSARIA OLIVEIRA DA COSTA/MARYA CRISTINA COSTA ALVES
MULT PROFISSOES;6430508882;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDA MARIA LAZARO FILLA
LOJAO DO POVO;6436123602;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: DIVINO TOLENTINO DA LUZ
VITA FARMA;6436215507;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDA SOARES DE CARVAHO
ULTRA MOVEIS;6430506250;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: DEISE BARBOSA DE CARVALHO POÇAS/ MARIA APARECIDA QUEIROZ MACHADO
REAL MOVEIS II;6436238326;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALLISON NUNES ROSA
OTICA LAIZ;6436235878;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LORRAYNE DE ALMEIDA NOBREGA GRACIANO
ARENA;6436212713;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEIDIMAR FERREIRA RODRIGUES
CONSULTORIO ODONTOLOGICO;6436209009;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LYVIA THYNCIA VELOSO PRETO
RIO VERDE COMPRESSORES;6436133815;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARIA CRISTINA DE FREITAS SCHNEIDER
EVILASIA MULTIMARCAS;64984129220;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EVILASIA SEVERINA PEREIRA | Status 1: Enviado Mensagem 15/10/2024
CREDIMAIS;6421017200;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GISELE
DROGARIA CARDOSO;6436121471;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: DANIELA CRISTINARA GUIMARAES DE FREITA
SORVETES MARANATA;6436121039;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SILVAIR JOSE DA SILVA
AUTO PECAS BANDEIRANTE;6436212364;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IVAIR VIEIRA DE SOUSA
MFS TRANSPORTES;64992121786;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIO FERREIRA DA SILVA | Status 1: Enviado Mensagem 15/10/2024
AUTÊNTICA MODAS;6436130783;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JERONIMO OLIVEIRA SAUSA
CONSTRUFAMA;6436212317;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSE EURIPEDES DE OLIVEIRA
DISTAK PRESENTES;6436218356;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARIA MIGUEL MANSO MIRANDA
EDIASP EDITORIA ASSESSORIA E PUBLICACOES;64999740631;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: DENIZAR GOMES DE SA | Status 1: Enviado Mensagem 15/10/2024
BRASFER;6436214791;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GILSON BARBOSA DE FREITAS
GESSO ATUAL;6436220531;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSEYLDO CORDEIRO DA SILVA
BELEZA AO SEU ALCANCE;64992481749;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSE EDINALDO DANTAS DOS SANTOS
LIMA MOVEIS E COLCHOES;6421413960;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KELLYANA PARREIRA LIMA
PROLINE SOLUCOES INTELIGENTES;64999414249;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALEX SILVA SANTOS | Status 1: Enviado Mensagem 15/10/2024
LOCA TUDO;6436214341;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RAQUEL DE LIMA VILELA
LOCBEM RIOVERDE;6436223052;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: TULIO MENDES DA SILVA
MEGATECH INFORMATICA;6436110700;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WAGNER FERREIRA BORGES/LUCIANO OLIVEIRA FREITAS
ANAPE CAPITAL SECURITIZADOR S/A;64999643645;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARLON BRANDO GERALDO CHAVES
POSTO INTERLAGOS;6430508066;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GERLEY DE CARVALHO ROCH
NUPE CALCADOS;6436132657;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ARMENIA ZAIDEN CARDOSO
RADIO 96 FM;6436121191;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JULIO
CAMPOS PESQUISA AGRICOLA;6436200745;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: HELOISA MARIA REIS DOS SANTOS CAMPOS
PLANET HAIR PRODUTOS PROFISSIONAIS;64992289732;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCAS HENRIQUE BARRETO SANTOS | Status 1: Enviado Mensagem 15/10/2024
RAQUEL MELO;64984218990;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RAQUEL MACEDO MELO
ROTA - BR ACESSORIOS;6436131465;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KLEITON ALEXANDRE CRUVINEL
RESIDENCIAL PAINERAS I;6436214578;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FRANCINEIDE PEREIRA COSTA
TOP CAR AUTO CENTER;6436212981;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RICARDO MEDEIROS MACHADO
EQUIPAR LOCACOES;6421412970;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: TELMO FERNANDES TOLEDO
SG MODAS;64992483700;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SINARA VIEIRA DOS SANTOS RIBEIRO | Status 1: Enviado Mensagem 15/10/2024
IMOBILIARIA GAIAS;64981198767;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSE CARLOS GAIAS
LURE BOUTIQUE;6421424476;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JERAD SANTOS SOUSA
TILICO SUPERMERCADO;6436239390;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ODÉZIO ALVES DE MORÃES
SUPERMERCADO PONTUAL 2;6436215201;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VALDECI SOBRINHO DE SOUSA/GREICY KELEN MATIAS LACE
LFCAR AUTO CENTER;6430500620;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCAS SILVA BONFIM
MAXIMA AR CONDICIONADOS;64992830721;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WESLEY GONCALVES DE PAULA | Status 1: Enviado Mensagem 15/10/2024
SUDOESTE TRANSPORTADORA;6436211841;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WELITON CARDOZO CORREIA
SUDOESTE FM;6436120002;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCIANE MARTINS DE ARAUJO MASCARENHAS
AUTO CENTER R R;6436126009;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SABRINA ABRAO RIBEIRO CONCEICAO/RIVIA RIBEIRO GUIMARAES
PRIME CONSULTORIA & ASSESSORIA;6436133234;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: TATIANE KERSCHBAUMER TONETT
CREDIARIOS NUNES;64984511715;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ANTONIO ARLINDO NUNES
STAB - LIZZE COSMETICOS;6436124819;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOELMA STABILE VITRO
DACARI ACESSORIOS;6436122555;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: AMARILDO GARCIA VILAR
CAMPOS DIESEL BOMBAS INJETORAS;6436238641;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CAROLLYNE SILVA CAMPOS
AGRO URBANO IMOVEIS;6430504800;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VALDEIDE DOMINGOS DA SILVA JUNIOR
CASA VERDI LOCACAO;6436204006;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCO AURELIO BARBOSA MARQUES
INOVE BRINDES E UNIFORMES;6436224302;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MULLER FERREIRA PIRES
ORAL SIN IMPLANTES;6430515500;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEANDRO MARINHO DE OLIVEIRA
BODY UP - FITNESS, PRAIA, CASUAL;6421420286;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JAKELINE DI RODRIGUES
DURIGON EVENTOS E FORMATURAS;6436212704;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GENITON DURIGON
VISOTICA;6436215559;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VANYZIA DO CARMO BARBOSA
MARTINS E FERREIRA CONSTRUTORA;64992819607;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEONARD FERREIRA DE PAULO | Status 1: Enviado Mensagem 15/10/2024
ORQUÍDEAS A ARTE EM VESTIR;6436214879;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ADEGUIMAR
MODA MORENA;6436131035;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELIANE MARIA MARCAL
PRESIDENTE AUTO POSTO;6436029192;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VANDER
CENTRAL CLEAN LIMPEZA E HIGIENE;64992280297;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PEDRO HENRIQUE SOUZA FERREIRA | Status 1: Enviado Mensagem 15/10/2024
IRMÃOS NEVES;6436200800;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JAIRO NEVES/LACEMAR PEREIRA DE PAULA
VIVER NEGOCIOS IMOBILIARIOS;6430514433;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SIDNEY GAMA DE FARIA
A PREDIMAIS;6436212020;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SAULO ROSA GOULART
BELA ARTE CERIMONIAL E PRODUCAO DE EVENTOS;64981205346;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FRABRICIO SOUZA E SILVA
DENTAL LIMA;6433615027;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: YASMIN OHANA BUENO LIMA
RIONET TELECOMUNICAÇÕES;64992234047;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KAMYLLA SILVA MACHADO DE LIMA QUEIROZ
DR SERGIO PORTO SILVERIO;6436215383;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SERGIO PORTO SILVERIO
KIPESCA;6436214680;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EDINHO PAULINO DOS SANTOS
