nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
PRESIDENTE AUTO POSTO;6436029192;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;379
CENTRAL CLEAN LIMPEZA E HIGIENE;64992280297;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;380
IRMÃOS NEVES;6436200800;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;381
VIVER NEGOCIOS IMOBILIARIOS;6430514433;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;382
A PREDIMAIS;6436212020;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;383
BELA ARTE CERIMONIAL E PRODUCAO DE EVENTOS;64981205346;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;384
DENTAL LIMA;6433615027;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;385
RIONET TELECOMUNICAÇÕES;64992234047;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;386
DR SERGIO PORTO SILVERIO;6436215383;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;387
KIPESCA;6436214680;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;388
LEMA RIO VERDE;6436130327;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;389
SEMENTES NOGUEIRA;64999656067;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;390
L ATITUDE;6421047475;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;391
FARMACIA SANTA MONICA-MONTIVIDIU;6436292300;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;393
HAMOA - RIO VERDE INCORPORACOES;6435110550;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;394
MAGAZINE POSITIVO;6436371267;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;395
OTICA PRECISAO;6436212495;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;396
LEGITTIMUS;6436234849;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;397
ESTILO JOIAS;6436212140;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;398
MOVEIS JUARA;6436134790;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;399
ODONTOCLIN;6436215000;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;400
JETPAR;6436214264;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;401
NOVA ALIANÇA EMPREENDIMENTOS;6436213100;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;402
PREVENT SOLUCOES AMBIENTAIS;6430506060;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;403
ODIN STORE;64992144725;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;404
FAROL TAMANHOS NOBRES;6436122223;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;405
VILLAGE CALCADOS;6436213560;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;406
CAMPEÃO SUPERMERCADO;6436110300;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;407
CEBRAC RIO VERDE;6430503929;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;408
HS SOCIEDADE DE ADVOGADOS;6430505809;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;409
LOJAS ECONOMIA;6436212211;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;410
COLEGIO SOLUCAO RV;6430501767;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;411
LEAO IMOVEIS;6436214350;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;412
ODONTO VIP;6430511650;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;413
PORTAL DO SOL PARTICIPACAO E EMPREENDIMENTOS;6436217596;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;414
ANEETHUN RIO VERDE;64996028888;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;415
MURILO VEICULOS;6421420644;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;416
VÓLUS;6421015500;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;417
JK ALTA PRESSAO;6436122239;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;418
CENTRO TECNOLOGICO PAULA PASQUALI;6436222001;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;419
CMS ASSESSORIA CONTABIL;6432135929;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;420
R II GRANITOS;64992207675;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;421
GUIMAQ GUIMARAES MAQUINAS AGRICOLAS;6436121122;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;422
PRIMEIRA CLASSE TRANSPORTES;6436123592;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;423
COMANDO DIESEL AUTO PECAS;64981403815;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;424
REALIZE IMOVEIS;6430503434;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;425
CAMPOS ASSESSORIA EMPRESARIAL;64992461862;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;426
RV AREIAS;6436235552;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;427
DIVAS ESCULPIDAS;64992115465;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;428
PAEZE SUPERMERCADO;6436221333;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;429
FELICITA ATELIE DE FESTAS;6430504414;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;430
FAR-FACULDADE ALMEIDA RODRIGUES;6436204700;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;431
CONSULTORIO ODONTOLOGICO;6436233376;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;432
CLINICA EQUILIBRIUM OCUPACIONAL;6430504565;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;433
BIANATO;6436221557;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;434
SO GELO DISTRIBUIDORA;6436224499;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;435
MAFER MÓVEIS PARA ESCRITÓRIO;6436123069;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;436
GILENGE PRE MOLDADOS;6436238784;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;437
HOME IMOVEIS;6436133000;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;438
DRA. SUENY APARECIDA DE SOUSA;64992178448;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;439
CDL RIO VERDE/GO;6436210676;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;440
IMOBILIARIA REI;6421010800;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;441
CEUSG;6430512026;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;442
CASA DOS MOTORES;6436230707;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;443
CICLOMOTOS;6436234175;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;445
BIO-NUTRI AGRO TECNOLOGIA;6430501227;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;446
ZS LOCACAO;6436231224;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;447
ESPETINHOS TRADICAO;64992767932;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;448
LUBRICAR LUBRIFICANTES E FILTROS;6436217007;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;449
POSTO ECONOMIA;6430519201;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;450
PLANTIMAQ IMPLEMENTOS AGRICOLAS;6436236240;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;451
FERRAGISTA LARA;6436021155;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;452
AGRIDISCO;6436131000;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;453
RICARDO PNEUS;6436210826;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;454
REAL AR CONDICIONADO;64999740977;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;455
2L AUTO PARTS;64992434306;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;456
RADIO MORADA DO SOL;6436214433;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;458
ABOBRAO COMERCIO CONSTRUCAO;6421410522;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;459
ABOBRAO LOCADORA;6436130121;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;460
SOLARIO PISCINAS;6421424948;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;461
FACIL LOC;64992117554;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;462
WB AUTO CENTER;6436236130;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;463
POSTO ABOBRAO;6436214354;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;464
MADEFER;6436211140;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;465
IRRIGUE SOLUCAO EM IRRIGACAO;64992048268;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;466
PAU DA MATA MADEIRAS;6436116556;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;467
PREMIER AR CONDICIONADO;6430500090;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;469
SOLUT AR CONDICIONADO;6432133176;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;470
AGROMAR TRANSPORTES;6436234455;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;471
JC PARTS;6436131144;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;472
ARLOS AUGUSTO CRUVINEL;64999818604;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;473
LLEC MONTAGENS INDUSTRIAIS;6436122978;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;474
ESCRITORIO DE ADVOCACIA DR WOLCER FREITAS MAIA;6436224307;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;475
EXATA ADMINISTRACAO E SERVICOS;6430514020;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;476
CLUBE CAMPESTRE;6436110430;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;477
HORMONAL LABORATORIO DE ANALISES E CITOPATOLOGIA;6436027300;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;478
SAO FRANCISCO CLINICA VETERINARIA;6436217010;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;479
FASHION STORE RV;64992694754;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;480
HOSPITAL SANTA TEREZINHA;6436200601;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;481
DM LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL;6436133404;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;482
REGIVEL;6436215200;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;483
AUTHENTIC DENTAL ARTS;6436225541;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;484
IDEE SOLUCOES DIGITAIS;6430501932;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;485
KAMOGAWA EMPREENDIMENTOS;6436131198;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;486
MICHIGAN ENGLISH COURSE;6436132158;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;487
ESTACOES RUBIA RAMALHO;64992783560;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;488
TECPRINT;6436021191;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;489
TICO MAQUINAS;64999878393;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;490
DROGARIA MODELO;6436239848;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;491
DROGARIA SAO FRANCISCO;6436231792;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;492
LUSAH EMPREENDIMENTOS IMOBILIARIOS;6421418447;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;493
RV 02 EMPREENDIMENTOS IMOBILIARIOS;64981006944;LEIDIMAR;;2024-10-15;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;Enviado Mensagem 15/10/2024;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;494
SPE JARDIM EUROPA;6436223600;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;495
CLÍNICA VETERINARIA SÃO LAZARO;6436212131;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;496
PAULO ROBERTO BUFON-GRUPO SEGREDO;6436123700;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;497
RV EMPREENDIMENTOS IMOBILIARIOS;6441416030;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;498
SPE CAMPOS ELISIOS;6436223600;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;499
SARICO MATERIAIS PARA CONSTRUCAO;6436117900;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;500
POSTO DO TREVO;6436124698;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;501
NUCLEO AGRICOLA;6436022121;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;502
ASTRACO;6436122278;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;504
DROGARIA GOIAS;6436211174;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;505
BATERAUTO;6436123041;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;506
LG MANGUEIRAS E PARAFUSOS (BRASIL MANGUEIRAS);6436023131;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;508
RIO VERDE MANGUEIRAS, PARAFUSOS & FERRAMENTAS;6436124500;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;509
CONTROLTECH AUTOMACAO INDUSTRIAL;64930181990;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;510
FARMACIA SAO GABRIEL;6436124290;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;511
AUTO ELETRICA E PEÇAS POTENCIA;6436120709;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;512
MATER TRANSPORTES;6436225841;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;513
GOIALATAS;6436208100;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;514
RIVER MAQ;6436232108;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;515
NUTRISAL AGRICOLA E ANIMAL;6436207100;LEIDIMAR;;2024-01-01;CDL;Evento Externo;;;Plano Empresarial;Follow-Up;;Controle de CRM 2026 (1).xlsx;CRM (Empresas);Empresas;516
