nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
REGIANE;64992149262;ELVISLÂNIA;;2025-06-12;Indicação Colaborador;Indicação;JOSELIA;ASSISTENTE;;Apresentação/Negociação;cliente está em viajem assim que voltar marcar horário, mandei mensg para marcar horário aguardando resposta 12/06 | EM ANDAMENTO
ARYELLE;64999968812;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Fechado;FECHADO
LEANDRO;64992328982;THALYA;;2025-07-01;Indicação Colaborador;Indicação;RENATA S.;COBRANÇA;;Fechado;FECHADO
LUZIA;64993432593;THALYA;;2025-07-01;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Fechado;FECHADO
PATRICIA;64992748296;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;GUILHERME R.;RECUP. INTERNA;;Fechado;FECHADO
SONIA;64993179196;WILLYAN;;2025-07-21;Indicação Colaborador;Indicação;GUILHERME R.;RECUP. INTERNA;;Fechado;FECHADO
FRANCINETE;64996413588;THALYA;;2025-12-29;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não responde;ULTIMO CONTATO EM 29/12/2025 E CLIENTE NÃO RESPONDE
ELIS REGINA;64992257672;WILLYAN;;2025-07-01;Indicação Colaborador;Indicação;NATALIA A.;ADM;;Não tem interesse;ENCERRADO
SELIANE;64981416464;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;WILZIANE;ASSISTENTE;;Fechado;FECHADO
DANIELA;64992103045;ELVISLÂNIA;;2025-12-17;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não tem interesse;17/12 CLIENTE DISSE QUE POR AGORA NÃO TEM INTERESSE | SEM INTERESSE
VANESSA;64992551397;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não tem interesse;CLIENTE DISSE QUE NÃO TEM INTERESSE EM FAZER O PLANO. | SEM INTERESSE
IIDEANE;64992040424;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Follow-Up;Mandei mensagem, aguardando resposta | EM ANDAMENTO
NONATO;64993212147;THALYA;;2026-04-01;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Fechado;ULTIMO CONTATO DIA 29/12/2025, CLIENTE FALA QUE VAI FECHAR E NUNCA FECHA | FECHADO
ADRIANA;64981404010;WILLYAN;;2025-07-16;Indicação Colaborador;Indicação;DIESSICA;MED SAÚDE;;Fechado;FECHADO
ANGELICA;64992115765;THALYA;;2025-07-22;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 22/07/2025 E CLIENTE NÃO RESPONDE MAIS
BARBOSA;64981248285;THALYA;;2025-07-01;Indicação Colaborador;Indicação;EVERALDO;FUNERÁRIA;;Fechado;FECHADO
CAROL;64981547885;WILLYAN;;2026-03-16;Indicação Colaborador;Indicação;KELLY;MED SAÚDE;;Não tem interesse;Cliente não tem mais interesse em fechar o plano, ultimo contato 16/03/2026 | ENCERRADO
NAZA;64993183044;WILLYAN;;2025-07-15;Indicação Colaborador;Indicação;D.DEISE;DIREÇÃO;;Fechado;FECHADO
LUIZ FERNANDO;64992442829;THALYA;;2025-08-19;Indicação Colaborador;Indicação;EVERALDO;FUNERÁRIA;;Não responde;ULTIMO CONTATO DIA 19/08/2025 CLIENTE NÃO RESPONDE MAIS
NEUDYS;64993166340;ELVISLÂNIA;;2025-07-01;Indicação Colaborador;Indicação;JOEL;RECEPÇÃO;;Follow-Up;AGUARDANDO RESPOSTA, mandei mensagem e liguei | EM ANDAMENTO
MARIA;64993313675;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Fechado;FEITO VARIAS TENTATIVAS DE CONTATO E NENHUM SEM RESPOSTA
SOLANGE;64993195731;THALYA;;2025-07-01;Indicação Colaborador;Indicação;ROGERIO;COBRANÇA;;Fechado;FECHADO
LIDIANE;62995480454;THALYA;;2025-07-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Fechado;FECHADO
NIl BEBIDA GELADA;64992255230;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;BRUNA NATHIELY;DP. PESSOAL;;Fechado;FECHADO
VALERIA;6699777946;THALYA;;2025-08-01;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Fechado;FECHADO
AYLLA;6493460930;WILLYAN;;2025-07-23;Indicação Colaborador;Indicação;MARIA EDUARDA L.;CONVENIOS;;Fechado;FECHADO
ZENAIDE;64992711120;WILLYAN;;2025-07-23;Indicação Colaborador;Indicação;MARIA EDUARDA L.;CONVENIOS;;Fechado;FECHADO
WEMERSON;64981028349;ELVISLÂNIA;;2025-12-18;Indicação Colaborador;Indicação;SERGIO;RECEPÇÃO;;Follow-Up;18/12 CLIENTE DISSE QUE ESTA SEM TEMPO ESSE ANO | EM ANDAMENTO
RAFAEL DONIZETE;64999597999;WILLYAN;;2025-07-28;Indicação Colaborador;Indicação;NATALIA A.;ADM;;Fechado;FECHADO
GABRIEL;64992233694;THALYA;;2026-03-02;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não responde;ULTIMA TENTATIVA DIA 02/03/2026 E CLIENTE NÃO RESPONDE
NILTON;64992893301;THALYA;;2025-08-01;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Fechado;FECHADO
IVANALDO;64993425807;THALYA;;2026-03-02;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não responde;ULTIMA TENTATIVA DIA 02/03/2026 E CLIENTE NÃO RESPONDE
LEIDIJANE;64992354218;THALYA;;2026-03-02;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não responde;ULTIMA TENTATIVA DIA 02/03/2026 E CLIENTE NÃO RESPONDE
FRANCISCO GEOVANI;64992564098;THALYA;;2026-03-10;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não responde;ULTIMO CONTATO DIA 10/03/2026, CLIENTE MARCA PRA VIR E NÃO VEM AO ESCRITORIO, E NÃO MANDA O ENDEREÇO PARA TA INDO ATE ELE
EUDES;64992732720;THALYA;;2026-03-02;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não responde;ULTIMA TENTATIVA DIA 02/03/2026 E CLIENTE NÃO RESPONDE
WELLINTON;64992299139;THALYA;;2025-08-01;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Fechado;FEITO VARIAS TENTATIVAS DE CONTATO E NENHUMA SEM RESPOSTA
ELIAMAR;64992922524;THALYA;;2025-08-01;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Fechado;FECHADO
MARIA LENILDE;64999427612;THALYA;;2025-08-01;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
JOAQUIM ROSA;64999813846;THALYA;;2025-12-29;Indicação Colaborador;Indicação;JACKSON LUCAS;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025 CLIENTE FALA QUE QUER FAZER MAIS NUNCA MARCA UM HORARIO
LORENA;64992163134;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;RENATA BARROS;RECEPÇÃO;;Fechado;CLIENTE JA FEZ O CONTRATO | FECHADO
CARTORINA;64981273842;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;RENATA BARROS;RECEPÇÃO;;Não responde;Mandei mensagem não responde, liguei não att | EM ANDAMENTO
ULANE;60992777460;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;RENATA BARROS;RECEPÇÃO;;Não responde;Liguei cliente não responde | EM ANDAMENTO
FABIANA / PATRICIA;64999658882;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;RENATA BARROS;RECEPÇÃO;;Fechado;FECHADO
JACIARA;64992331476;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Não responde;Cliente tem interesse, mas não responde | EM ANDAMENTO
LILA;64992522214;THALYA;;2025-08-01;Indicação Colaborador;Indicação;JACKSON LUCAS;COBRANÇA;;Fechado;FEITO VARIAS TENTATIVAS DE CONTATO E NENHUMA SEM RESPOSTA
ZILDA MARIA TIRONE;6493233036;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Fechado;FECHADO
ERLANE;64992389906;WILLYAN;;2026-03-16;Indicação Colaborador;Indicação;DRA. STEFANE;MED SAUDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 16/03/2026 | ENCERRADO
JULIVAL;64984109247;THALYA;;2025-08-01;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
DERSON;64992808758;THALYA;;2025-08-01;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Fechado;FECHADO
LETICIA AYLA;6492615317;ELVISLÂNIA;;2025-08-01;Indicação Colaborador;Indicação;RENATA BARROS;RECEPÇÃO;;Não tem interesse;Mando mensagem e ligo desde quando peguei a idicação cliente não att e nem responde | SEM INTERESSE
RAQUEL;98989143382;THALYA;;2025-08-01;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
LAZARO JOSE;64999543645;THALYA;;2025-09-01;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Fechado;CONTRATO FECHADO PELO VENDEDOR WILLYAN
LEANIA;64992993668;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;KATYELLE;RECEPÇÃO;;Fechado;FECHADO
SIRLENE;64993365399;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;KATYELLE;RECEPÇÃO;;Fechado;FECHADO
LUCIENE ANDRADE;6499730084;;;2025-09-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Fechado;FECHADO
ANNA PAULA MELLO;64992905356;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Fechado;FECHADO
JOSE ODESIO;64992159533;ELVISLÂNIA;;2025-06-12;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Follow-Up;Cliente viajando, aguardando resposta, aguardando cliente chegar na cidade 12/06 | EM ANDAMENTO
EURIPEDES MESQUITA;64992212552;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Fechado;FECHADO
RENATA;6492536918;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Follow-Up;MANDEI MENSAGEM AGUARDANDO MENSAGEM | EM ANDAMENTO
WILSON;64992844510;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Follow-Up;FALEI COM CLIENTE O MESMO DIZ QUE NO MOMENTO NÃO, MAIS PARA FRENTE | EM ANDAMENTO
WILLIAN/ISABELLE;64992758989;THALYA;;2025-09-01;Indicação Colaborador;Indicação;ELCIENE;COBRANÇA;;Fechado;FECHADO
MARCIEL;64992632406;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Follow-Up;CLIENTE AGUARDANDO RESPOSTA DA SOGRA PARA TODOS FAZER UM PLANO SÓ
NATALIA;64992664824;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Fechado;FECHADO
ROSANGELA;64993192574;THALYA;;2025-12-29;Indicação Colaborador;Indicação;JACKSON LUCAS;COBRANÇA;;Fechado;FEITO ULTIMA TENTATIVA DIA 29/12/2025 E SEM RESPOSTA
LUCY;64992375052;THALYA;;2025-12-29;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FEITO ULTIMA TENTATIVA DIA 29/12/2025 E SEM RESPOSTA
RUYTHER;64992132824;THALYA;;2025-09-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FECHADO
ORIANNY LINAMARIA;95991191451;WILLYAN;;2025-09-15;Indicação Colaborador;Indicação;KELLY;MED SAÚDE;;Fechado;FECHADO
CRISTIANE ALBERTINA;6291797373;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;KATYELLE;RECEPÇÃO;;Follow-Up;CLIENTE QUER AGUARDAR UM POUCO, ASSIM QUE FOU PARA FAZER VAI ME LIGAR, NÃO VOU ESPERAR ELA FALAR | EM ANDAMENTO
ANARILDO;64992511618;THALYA;;2025-12-29;Indicação Colaborador;Indicação;JACKSON LUCAS;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025, CLIENTE FALA QUE VAI FECHAR E NÃO FECHA
MARCIO;64992224027;THALYA;;2025-12-29;Indicação Colaborador;Indicação;RICARDO;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025, E O CLIENTE NÃO RESPONDE MAIS
MARCELO;64999969142;THALYA;;2025-09-01;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
IRISVAN;64984204008;THALYA;;2025-12-29;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025 E CLIENTE NÃO RESPONDE
ANDRE;64984204008;THALYA;;2025-09-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Fechado;FECHADO
ANA PAULA;64992701905;THALYA;;2025-09-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
LENI;64992350103;THALYA;;2025-09-01;Indicação Colaborador;Indicação;RICARDO;COBRANÇA;;Fechado;FECHADO
NILVA MACHADO;64992097434;THALYA;;2025-09-01;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Fechado;FECHADO
ABRAAO TOMAZ;64996543479;THALYA;;2025-12-29;Indicação Colaborador;Indicação;MACINARA;FUNERÁRIA;;Não responde;ULTIMA TENTATIVA DIA 29/12/2025 E CLIENTE NÃO RESPONDE
THIAGO;56981074798;THALYA;;2025-12-30;Indicação Colaborador;Indicação;RENATA B.;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 30/12/2025 E CLIENTE NÃO RESPONDE
ROSANGELA MATIAS;64992046987;THALYA;;2025-09-01;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Fechado;FECHADO
JARDEANE;64984251098;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Fechado;CLIENTE DISSE QUE O ESPOSO FEZ O PLANO | FECHADO
MARIO;64992256331;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;GUILHERME SILVA;RECUPERAÇÃO;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
ADEZAIR;64999940982;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;GUSTAVO;COBRANÇA;;Follow-Up;Aguadardando resposta, mandei mensagem, aguardando resposta | EM ANDAMENTO
GLAUCIENE;64993270178;THALYA;;2025-09-01;Indicação Colaborador;Indicação;GUSTAVO;COBRANÇA;;Fechado;FECHADO
CELIA;64981499849;THALYA;;2025-12-03;Indicação Colaborador;Indicação;GUSTAVO;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 03/12/2025 E CLIENTE NÃO RESPONDE
ROSALIA;49992759290;THALYA;;2024-09-13;Indicação Colaborador;Indicação;RICARDO;COBRANÇA;;Fechado;FEITO O CONTRATO NO NOME DA AMIGA NO DIA 13/09/2024
ELIAB;6492376001;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Fechado;FECHADO
ARYELLE;64996006229;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Fechado;CLIENTE DIZ QUE FEZ PELA EMPRESA | FEITO
ANA CRISTINA;6692179664;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Fechado;FECHADO
IENE;64992860378;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Não tem interesse;Cliente iria fazer transferencia, mas informou que já resolveu na outra pax | SEM INTERESSE
NAYANE;6499066717;ELVISLÂNIA;;2025-09-01;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Não tem interesse;SEM INTERESSE
JAIR;64992453656;THALYA;;2025-09-26;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Fechado;CONTRATO FECHADO DIA 26/09/2025
ANDRE TRITO;64981526360;THALYA;;2025-09-01;Indicação Colaborador;Indicação;VLADIMIR;FUNERÁRIA;;Apresentação/Negociação;CLIENTE QUER FAZER UM PLANO SO PRA ELE
WESLEY;6496750237;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;KELLY;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
LUANA ALENCAR;6492887901;WILLYAN;;2025-09-29;Indicação Colaborador;Indicação;RENATA B.;RECEPÇÃO;;Fechado;FECHADO
MARLI;64992729299;THALYA;;2025-09-01;Indicação Colaborador;Indicação;LUIZA;RECEPÇÃO;;Fechado;FECHADO
LAYLSON;64981252118;THALYA;;2025-10-01;Indicação Colaborador;Indicação;GUSTAVO;FUNERÁRIA;;Fechado;FEITO VARIAS TENTATIVAS DE CONTATO E O CLIENTE NÃO RESPONDE
LUIZ CARLOS;64992056985;THALYA;;2025-10-01;Indicação Colaborador;Indicação;MARIA DAS VITORIAS;ASSISTENTE;;Fechado;CONTRATO FECHADO PELO VENDEDOR WILLYAN
WOSHINGTON LUIS;64993333656;THALYA;;2025-10-08;Indicação Colaborador;Indicação;MARCINARA;FUNERÁRIA;;Não responde;ULTIMO CONTATO COM O CLIENTE FOI DIA 08/10/2025, E DEPOIS NUNCA MAIS RESPONDEU
ANNA PAULA (FILHA);64992281496;THALYA;;2025-10-01;Indicação Colaborador;Indicação;RICARDO;COBRANÇA;;Fechado;FECHADO
JACIMARA;64992698487;THALYA;;2025-10-01;Indicação Colaborador;Indicação;MARCINARA;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
LETICIA;64992900026;THALYA;;2025-10-01;Indicação Colaborador;Indicação;EBIO;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
DAIANY;64999010300;THALYA;;2025-10-01;Indicação Colaborador;Indicação;EBIO;FUNERÁRIA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE
ANA CAROLINA;64999720136;THALYA;;2025-10-01;Indicação Colaborador;Indicação;ALCIENE;FUNERÁRIA;;Fechado;FEITO MAIS UMA TENTATIVA POIS A CLIENTE USA MENSAGEM TEMPORARIA
LAILSON;64981252119;THALYA;;2025-10-01;Indicação Colaborador;Indicação;GUSTAVO;FUNERÁRIA;;Fechado;FEITO VARIAS TENTATIVAS DE CONTATO E O CLIENTE NÃO RESPONDE
KELEN;6481114268;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;CHRISTIANNE;RECEPÇÃO;;Não tem interesse;Era um plano empresarial, porem a empresa desistiu, ultimo contato no dia 24/03/2026 | ENCERRADO
ADELSON;64981778093;THALYA;;2025-10-01;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Fechado;FECHADO
IVAN;64996411121;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
ANGELICA VILELA;64993208348;THALYA;;2025-10-01;Indicação Colaborador;Indicação;DANIEL MIRANDA;FUNERÁRIA;;Fechado;FECHADO
ALEXANDRE;64992489043;THALYA;;2025-12-29;Indicação Colaborador;Indicação;HENRIQUE;FUNERÁRIA;;Fechado;FEITO ULTIMA TENTATIVA DIA 29/12/2025 E O CLIENTE NÃO RESPONDE
SHELITON;34984424644;THALYA;;2025-11-28;Indicação Colaborador;Indicação;GUSTAVO;FUNERÁRIA;;Fechado;CONTRATO FECHADO DIA 28/11/2025
FERNANDO;64999066803;THALYA;;2025-10-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FEITO VARIAS TENTATIVAS DE CONTATO E SEM RESPOSTA
DIEGO;6499683900;THALYA;;2025-10-01;Indicação Colaborador;Indicação;EBIO;FUNERÁRIA;;Fechado;FECHADO
JAYNE;6493359243;THALYA;;2026-03-02;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não responde;ULTIMA TENTATIVA DIA 02/03/2026 E A CLIENTE NÃO RESPONDE
RAFAEL;64999496183;ELVISLÂNIA;;2025-10-01;Indicação Colaborador;Indicação;BRUNA N.;DP. PESSOAL;;Fechado;Estou entrando em contato para saber se ainda há interesse em dar um continuidade ao plano da Pax Rio Verde. Caso tenha interesse, sigo à disposição para finalizarmos. | FECHADO
MARIENE;6499943571;THALYA;;2026-03-02;Indicação Colaborador;Indicação;JANAYNA;CADASTRO;;Não responde;ULTIMA TENTATIVA DIA 02/03/2026 E A CLIENTE NÃO RESPONDE
JOAO CAETANO;64999871529;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;KELLY;MED SAUDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO
ALYSSON;64993394404;THALYA;;2025-10-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Fechado;FECHADO
EDUARDO;6492068055;WILLYAN;;2025-10-01;Indicação Colaborador;Indicação;RENATA BARROS;BANCARIO;;Fechado;FECHADO POR EUVISLANIA COMO RODIZIO FOI DIVULGADO DUAS X | FECHADO
ALDO;64984099044;THALYA;;2026-01-16;Indicação Colaborador;Indicação;HENRIQUE;COBRANÇA;;Não responde;ULTIMA TENTATIVA DIA 16/01/2026 E O CLIENTE NÃO RESPONDE
THAIS COSME;49992557092;THALYA;;2025-10-24;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;CONTRATO FECHADO DIA 24/10/2025
ROMEU CARLOS FARIA;64992864741;THALYA;;2025-10-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Fechado;FEITO VARIAS TENTATIVAS DE CONTATO E CLIENTE NÃO RESPONDE
ELIENE;64999257510;WILLYAN;;2026-03-16;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 16/03/2026 | ENCERRADO
OSMARINA;64992386187;WILLYAN;;2025-10-30;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Fechado;FECHADO
HERIKA SANTOS;16997789964;THALYA;;2025-10-01;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não responde;CLIENTE NÃO REPONDE
LENILMA;64992900156;THALYA;;2025-11-04;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 04/11/2025
RONIVON;64992704677;THALYA;;2025-12-12;Indicação Colaborador;Indicação;RENATA S.;COBRANÇA;;Fechado;CONTRATO FECHADO DIA 12/12/2O25
ORACILDA;16993359195;THALYA;;2025-10-01;Indicação Colaborador;Indicação;ANDRE;FUNERÁRIA;;Fechado;FECHADO
MARJORYE;64992059641;ELVISLÂNIA;;2025-11-01;Indicação Colaborador;Indicação;MARIA IZADORA;RECEPÇÃO;;Follow-Up;DESISTIU
JULICE;64981135164;THALYA;;2026-03-17;Indicação Colaborador;Indicação;GUSTAVO LUIZ;COBRANÇA;;Não responde;ULTIMO CONTATO FOI COM O ESPOSO DELA DIA 17/03/2026 E ELE FICOU DE TA VINDO AQUI NO ESCRITORIO
ANA MARIA;64992220457;THALYA;;2025-11-01;Indicação Colaborador;Indicação;GUSTAVO LUIZ;COBRANÇA;;Não responde;A IRMÃ DELA NÃO ATENDE E NÃO TEMOS OUTRO CONTATO
MARILIA;64999800753;THALYA;;2026-03-17;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não responde;ULTIMO CONTATO FOI DIA 17/03/2026 E A CLIENTE NÃO RESPONDE
JANAINA;64996997228;THALYA;;2025-11-01;Indicação Colaborador;Indicação;EUCIAS;COBRANÇA;;Fechado;FOI FECHADO CONTRATO NO MOME DA CUNHADA | FECHADO
DELANO ALVES;64992668559;THALYA;;2026-02-05;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Não responde;ULTIMO CONTATO DIA 05/02/2026 E O CLIENTE NÃO RESPONDE
THAIS;64992264273;THALYA;;2025-11-01;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Fechado;FECHADO
LUCELIA OLIVEIRA;64993020257;THALYA;;2025-03-17;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 17/03/2025, CLIENTE QUE DEIXAR PRA MES QUE VEM
ROSIMAR;64993191489;WILLYAN;;2025-11-01;Indicação Colaborador;Indicação;EDUARDA;CONVENIOS;;Já é associado;JÁ É CLIENTE
HELOISA;64992613413;THALYA;;2025-11-01;Indicação Colaborador;Indicação;VLADIMIR;FUNERÁRIA;;Follow-Up;CLIENTE ESTAVA VIAJANDO, TENTEI OUTRO CONTATO E ESTOU AGUARDANDO
NIVALDO PEREIRA;64992075207;THALYA;;2026-02-05;Indicação Colaborador;Indicação;NATHALIA;FUNERÁRIA;;Não responde;ULTIMO CONTATO DIA 05/02/2026 E O CLIENTE NÃO RESPONDE
ELAINE;64981181182;THALYA;;2025-11-01;Indicação Colaborador;Indicação;GUSTAVO;FUNERÁRIA;;Não tem interesse;CLIENTE SE MUDOU PARA SANTA HELENA
SAMELLA CARULLINE;64992253915;WILLYAN;;2025-11-17;Indicação Colaborador;Indicação;JESSICA;BANCÁRIO;;Fechado;FECHADO
YARA;64981183299;THALYA;;2025-11-01;Indicação Colaborador;Indicação;VLADIMIR;FUNERÁRIA;;Fechado;FECHADO
SEBASTIAO;66984351314;THALYA;;2026-02-05;Indicação Colaborador;Indicação;GUSTAVO;FUNERÁRIA;;Não responde;ULTIMO CONTATO DIA 05/02/2026 E O CLIENTE NÃO RESPONDE
DANYELA DE OLIVEIRA;64996586858;THALYA;;2025-11-28;Indicação Colaborador;Indicação;BEATRIZ;FUNERÁRIA;;Não responde;ULTIMO CONTATO DIA 28/11/2025 E O CLIENTE NÃO RESPONDE
SELMA VIEIRA;6492844814;WILLYAN;;2025-11-12;Indicação Colaborador;Indicação;NATALIA A.;ADM;;Fechado;FECHADO
VANDERLI DOS SANTOS;64992186313;THALYA;;2025-11-01;Indicação Colaborador;Indicação;NAILSON;COBRANÇA;;Não responde;CLIENTE NÃO TEM WHATSAPP E CAI SÓ NA CAIXA POSTAL
CIDA;64999492065;ELVISLÂNIA;;2025-11-01;Indicação Colaborador;Indicação;MARIA APARECIDA;ASSISTENTE;;Fechado;Se não for mais do seu interesse neste momento, peço por gentileza que me confirme para que eu possa encerrar o atendimento. | FECHADO
FABIANE;64992475109;THALYA;;2025-12-29;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 29/12/2025 E A CLIENTE NÃO RESPONDE
